property_id,calendar_date,day_of_week,month_name,year,available_flag,booked_flag,nightly_rate,daily_revenue,booking_id
PROP019,2024-10-21,Monday,October,2024,1,1,192.97,192.97,BK004279
PROP019,2024-10-22,Tuesday,October,2024,1,1,192.97,192.97,BK004279
PROP019,2024-10-23,Wednesday,October,2024,1,1,192.97,192.97,BK004279
PROP019,2024-10-24,Thursday,October,2024,1,1,192.97,192.97,BK004279
PROP019,2024-10-25,Friday,October,2024,1,1,192.97,192.97,BK004279
PROP019,2024-10-26,Saturday,October,2024,1,1,192.97,192.97,BK004279
PROP019,2024-10-27,Sunday,October,2024,1,1,192.48,192.48,BK004280
PROP019,2024-10-28,Monday,October,2024,1,1,192.48,192.48,BK004280
PROP019,2024-10-29,Tuesday,October,2024,1,1,192.48,192.48,BK004280
PROP019,2024-10-30,Wednesday,October,2024,1,1,192.48,192.48,BK004280
PROP019,2024-10-31,Thursday,October,2024,1,1,192.48,192.48,BK004280
PROP019,2024-11-01,Friday,November,2024,1,1,192.48,192.48,BK004280
PROP019,2024-11-02,Saturday,November,2024,1,1,228.83,228.83,BK004281
PROP019,2024-11-03,Sunday,November,2024,1,1,228.83,228.83,BK004281
PROP019,2024-11-04,Monday,November,2024,1,1,228.83,228.83,BK004281
PROP019,2024-11-05,Tuesday,November,2024,1,1,228.83,228.83,BK004281
PROP019,2024-11-06,Wednesday,November,2024,1,1,228.83,228.83,BK004281
PROP019,2024-11-07,Thursday,November,2024,1,1,228.83,228.83,BK004281
PROP019,2024-11-08,Friday,November,2024,1,1,219.31,219.31,BK004282
PROP019,2024-11-09,Saturday,November,2024,1,1,219.31,219.31,BK004282
PROP019,2024-11-10,Sunday,November,2024,1,1,219.31,219.31,BK004282
PROP019,2024-11-11,Monday,November,2024,1,0,201.5,0.0,
PROP019,2024-11-12,Tuesday,November,2024,1,1,220.45,220.45,BK004283
PROP019,2024-11-13,Wednesday,November,2024,1,1,220.45,220.45,BK004283
PROP019,2024-11-14,Thursday,November,2024,1,1,220.45,220.45,BK004283
PROP019,2024-11-15,Friday,November,2024,1,1,220.45,220.45,BK004283
PROP019,2024-11-16,Saturday,November,2024,1,1,220.45,220.45,BK004283
PROP019,2024-11-17,Sunday,November,2024,1,1,229.8,229.8,BK004284
PROP019,2024-11-18,Monday,November,2024,1,1,229.8,229.8,BK004284
PROP019,2024-11-19,Tuesday,November,2024,1,1,229.8,229.8,BK004284
PROP019,2024-11-20,Wednesday,November,2024,1,1,229.8,229.8,BK004284
PROP019,2024-11-21,Thursday,November,2024,1,1,229.8,229.8,BK004284
PROP019,2024-11-22,Friday,November,2024,1,1,229.8,229.8,BK004284
PROP019,2024-11-23,Saturday,November,2024,1,0,211.69,0.0,
PROP019,2024-11-24,Sunday,November,2024,1,0,200.54,0.0,
PROP019,2024-11-25,Monday,November,2024,1,1,224.64,224.64,BK004285
PROP019,2024-11-26,Tuesday,November,2024,1,1,224.64,224.64,BK004285
PROP019,2024-11-27,Wednesday,November,2024,1,0,218.3,0.0,
PROP019,2024-11-28,Thursday,November,2024,1,0,186.53,0.0,
PROP019,2024-11-29,Friday,November,2024,1,1,237.94,237.94,BK004286
PROP019,2024-11-30,Saturday,November,2024,1,1,237.94,237.94,BK004286
PROP019,2024-12-01,Sunday,December,2024,1,1,234.22,234.22,BK004287
PROP019,2024-12-02,Monday,December,2024,1,1,234.22,234.22,BK004287
PROP019,2024-12-03,Tuesday,December,2024,1,1,234.22,234.22,BK004287
PROP019,2024-12-04,Wednesday,December,2024,1,1,234.22,234.22,BK004287
PROP019,2024-12-05,Thursday,December,2024,1,1,234.22,234.22,BK004287
PROP019,2024-12-06,Friday,December,2024,1,1,218.07,218.07,BK004288
PROP019,2024-12-07,Saturday,December,2024,1,1,218.07,218.07,BK004288
PROP019,2024-12-08,Sunday,December,2024,1,1,218.07,218.07,BK004288
PROP019,2024-12-09,Monday,December,2024,1,1,218.07,218.07,BK004288
PROP019,2024-12-10,Tuesday,December,2024,1,1,218.07,218.07,BK004288
PROP019,2024-12-11,Wednesday,December,2024,1,1,197.27,197.27,BK004289
PROP019,2024-12-12,Thursday,December,2024,1,1,197.27,197.27,BK004289
PROP019,2024-12-13,Friday,December,2024,1,1,197.27,197.27,BK004289
PROP019,2024-12-14,Saturday,December,2024,1,1,197.27,197.27,BK004289
PROP019,2024-12-15,Sunday,December,2024,1,0,208.84,0.0,
PROP019,2024-12-16,Monday,December,2024,1,1,207.67,207.67,BK004290
PROP019,2024-12-17,Tuesday,December,2024,1,1,207.67,207.67,BK004290
PROP019,2024-12-18,Wednesday,December,2024,1,1,204.51,204.51,BK004291
PROP019,2024-12-19,Thursday,December,2024,1,1,204.51,204.51,BK004291
PROP019,2024-12-20,Friday,December,2024,1,1,204.51,204.51,BK004291
PROP019,2024-12-21,Saturday,December,2024,1,1,204.51,204.51,BK004291
PROP019,2024-12-22,Sunday,December,2024,1,1,204.51,204.51,BK004291
PROP019,2024-12-23,Monday,December,2024,1,1,204.51,204.51,BK004291
PROP019,2024-12-24,Tuesday,December,2024,1,0,216.05,0.0,
PROP019,2024-12-25,Wednesday,December,2024,1,1,200.67,200.67,BK004292
PROP019,2024-12-26,Thursday,December,2024,1,1,200.67,200.67,BK004292
PROP019,2024-12-27,Friday,December,2024,1,1,200.67,200.67,BK004292
PROP019,2024-12-28,Saturday,December,2024,1,1,200.67,200.67,BK004292
PROP019,2024-12-29,Sunday,December,2024,1,1,200.67,200.67,BK004292
PROP019,2024-12-30,Monday,December,2024,1,1,205.93,205.93,BK004293
PROP019,2024-12-31,Tuesday,December,2024,1,1,205.93,205.93,BK004293
PROP019,2025-01-01,Wednesday,January,2025,1,1,205.93,205.93,BK004293
PROP019,2025-01-02,Thursday,January,2025,1,1,205.93,205.93,BK004293
PROP019,2025-01-03,Friday,January,2025,1,1,142.87,142.87,BK004294
PROP019,2025-01-04,Saturday,January,2025,1,1,142.87,142.87,BK004294
PROP019,2025-01-05,Sunday,January,2025,1,1,142.87,142.87,BK004294
PROP019,2025-01-06,Monday,January,2025,1,1,142.87,142.87,BK004294
PROP019,2025-01-07,Tuesday,January,2025,1,1,136.3,136.3,BK004295
PROP019,2025-01-08,Wednesday,January,2025,1,1,136.3,136.3,BK004295
PROP019,2025-01-09,Thursday,January,2025,1,1,136.3,136.3,BK004295
PROP019,2025-01-10,Friday,January,2025,1,1,143.78,143.78,BK004296
PROP019,2025-01-11,Saturday,January,2025,1,1,143.78,143.78,BK004296
PROP019,2025-01-12,Sunday,January,2025,1,1,143.78,143.78,BK004296
PROP019,2025-01-13,Monday,January,2025,1,1,143.78,143.78,BK004296
PROP019,2025-01-14,Tuesday,January,2025,1,1,143.78,143.78,BK004296
PROP019,2025-01-15,Wednesday,January,2025,1,0,140.81,0.0,
PROP019,2025-01-16,Thursday,January,2025,1,0,154.2,0.0,
PROP019,2025-01-17,Friday,January,2025,1,0,153.76,0.0,
PROP019,2025-01-18,Saturday,January,2025,1,0,131.87,0.0,
PROP019,2025-01-19,Sunday,January,2025,1,1,166.95,166.95,BK004297
PROP019,2025-01-20,Monday,January,2025,1,1,166.95,166.95,BK004297
PROP019,2025-01-21,Tuesday,January,2025,1,1,166.95,166.95,BK004297
PROP019,2025-01-22,Wednesday,January,2025,1,1,166.95,166.95,BK004297
PROP019,2025-01-23,Thursday,January,2025,1,1,166.95,166.95,BK004297
PROP019,2025-01-24,Friday,January,2025,1,1,166.95,166.95,BK004297
PROP019,2025-01-25,Saturday,January,2025,1,1,166.95,166.95,BK004297
PROP019,2025-01-26,Sunday,January,2025,1,1,148.19,148.19,BK004298
PROP019,2025-01-27,Monday,January,2025,1,1,148.19,148.19,BK004298
PROP019,2025-01-28,Tuesday,January,2025,1,1,133.43,133.43,BK004299
PROP019,2025-01-29,Wednesday,January,2025,1,1,133.43,133.43,BK004299
PROP019,2025-01-30,Thursday,January,2025,1,1,133.43,133.43,BK004299
PROP019,2025-01-31,Friday,January,2025,1,1,133.43,133.43,BK004299
PROP019,2025-02-01,Saturday,February,2025,1,1,133.43,133.43,BK004299
PROP019,2025-02-02,Sunday,February,2025,1,1,133.43,133.43,BK004299
PROP019,2025-02-03,Monday,February,2025,1,0,142.66,0.0,
PROP019,2025-02-04,Tuesday,February,2025,1,0,155.28,0.0,
PROP019,2025-02-05,Wednesday,February,2025,1,1,148.56,148.56,BK004300
PROP019,2025-02-06,Thursday,February,2025,1,1,148.56,148.56,BK004300
PROP019,2025-02-07,Friday,February,2025,1,1,140.03,140.03,BK004301
PROP019,2025-02-08,Saturday,February,2025,1,1,140.03,140.03,BK004301
PROP019,2025-02-09,Sunday,February,2025,1,0,144.98,0.0,
PROP019,2025-02-10,Monday,February,2025,1,1,169.02,169.02,BK004302
PROP019,2025-02-11,Tuesday,February,2025,1,1,169.02,169.02,BK004302
PROP019,2025-02-12,Wednesday,February,2025,1,1,169.02,169.02,BK004302
PROP019,2025-02-13,Thursday,February,2025,1,1,169.02,169.02,BK004302
PROP019,2025-02-14,Friday,February,2025,1,1,149.42,149.42,BK004303
PROP019,2025-02-15,Saturday,February,2025,1,1,149.42,149.42,BK004303
PROP019,2025-02-16,Sunday,February,2025,1,1,149.42,149.42,BK004303
PROP019,2025-02-17,Monday,February,2025,1,1,149.42,149.42,BK004303
PROP019,2025-02-18,Tuesday,February,2025,1,1,149.42,149.42,BK004303
PROP019,2025-02-19,Wednesday,February,2025,1,1,149.42,149.42,BK004303
PROP019,2025-02-20,Thursday,February,2025,1,1,149.42,149.42,BK004303
PROP019,2025-02-21,Friday,February,2025,1,1,143.02,143.02,BK004304
PROP019,2025-02-22,Saturday,February,2025,1,1,143.02,143.02,BK004304
PROP019,2025-02-23,Sunday,February,2025,1,1,143.02,143.02,BK004304
PROP019,2025-02-24,Monday,February,2025,1,1,143.02,143.02,BK004304
PROP019,2025-02-25,Tuesday,February,2025,1,1,143.02,143.02,BK004304
PROP019,2025-02-26,Wednesday,February,2025,1,1,143.02,143.02,BK004304
PROP019,2025-02-27,Thursday,February,2025,1,1,143.02,143.02,BK004304
PROP019,2025-02-28,Friday,February,2025,1,1,159.49,159.49,BK004305
PROP019,2025-03-01,Saturday,March,2025,1,1,159.49,159.49,BK004305
PROP019,2025-03-02,Sunday,March,2025,1,1,159.49,159.49,BK004305
PROP019,2025-03-03,Monday,March,2025,1,1,159.49,159.49,BK004305
PROP019,2025-03-04,Tuesday,March,2025,1,1,159.49,159.49,BK004305
PROP019,2025-03-05,Wednesday,March,2025,1,1,159.49,159.49,BK004305
PROP019,2025-03-06,Thursday,March,2025,1,0,185.93,0.0,
PROP019,2025-03-07,Friday,March,2025,1,1,186.73,186.73,BK004306
PROP019,2025-03-08,Saturday,March,2025,1,1,186.73,186.73,BK004306
PROP019,2025-03-09,Sunday,March,2025,1,1,186.73,186.73,BK004306
PROP019,2025-03-10,Monday,March,2025,1,1,186.73,186.73,BK004306
PROP019,2025-03-11,Tuesday,March,2025,1,1,177.44,177.44,BK004307
PROP019,2025-03-12,Wednesday,March,2025,1,1,177.44,177.44,BK004307
PROP019,2025-03-13,Thursday,March,2025,1,1,177.44,177.44,BK004307
PROP019,2025-03-14,Friday,March,2025,1,1,177.44,177.44,BK004307
PROP019,2025-03-15,Saturday,March,2025,1,1,177.44,177.44,BK004307
PROP019,2025-03-16,Sunday,March,2025,1,1,177.44,177.44,BK004307
PROP019,2025-03-17,Monday,March,2025,1,0,164.74,0.0,
PROP019,2025-03-18,Tuesday,March,2025,1,0,166.76,0.0,
PROP019,2025-03-19,Wednesday,March,2025,1,0,157.52,0.0,
PROP019,2025-03-20,Thursday,March,2025,1,1,169.27,169.27,BK004308
PROP019,2025-03-21,Friday,March,2025,1,1,169.27,169.27,BK004308
PROP019,2025-03-22,Saturday,March,2025,1,1,169.27,169.27,BK004308
PROP019,2025-03-23,Sunday,March,2025,1,1,169.27,169.27,BK004308
PROP019,2025-03-24,Monday,March,2025,1,1,169.27,169.27,BK004308
PROP019,2025-03-25,Tuesday,March,2025,1,1,169.27,169.27,BK004308
PROP019,2025-03-26,Wednesday,March,2025,1,1,169.27,169.27,BK004308
PROP019,2025-03-27,Thursday,March,2025,1,1,168.67,168.67,BK004309
PROP019,2025-03-28,Friday,March,2025,1,1,168.67,168.67,BK004309
PROP019,2025-03-29,Saturday,March,2025,1,1,168.67,168.67,BK004309
PROP019,2025-03-30,Sunday,March,2025,1,0,198.65,0.0,
PROP019,2025-03-31,Monday,March,2025,1,1,162.02,162.02,BK004310
PROP019,2025-04-01,Tuesday,April,2025,1,1,162.02,162.02,BK004310
PROP019,2025-04-02,Wednesday,April,2025,1,1,162.02,162.02,BK004310
PROP019,2025-04-03,Thursday,April,2025,1,1,162.02,162.02,BK004310
PROP019,2025-04-04,Friday,April,2025,1,1,162.02,162.02,BK004310
PROP019,2025-04-05,Saturday,April,2025,1,1,162.02,162.02,BK004310
PROP019,2025-04-06,Sunday,April,2025,1,1,162.02,162.02,BK004310
PROP019,2025-04-07,Monday,April,2025,1,1,156.53,156.53,BK004311
PROP019,2025-04-08,Tuesday,April,2025,1,1,156.53,156.53,BK004311
PROP019,2025-04-09,Wednesday,April,2025,1,1,156.53,156.53,BK004311
PROP019,2025-04-10,Thursday,April,2025,1,1,156.53,156.53,BK004311
PROP019,2025-04-11,Friday,April,2025,1,1,156.53,156.53,BK004311
PROP019,2025-04-12,Saturday,April,2025,1,1,156.53,156.53,BK004311
PROP019,2025-04-13,Sunday,April,2025,1,1,189.16,189.16,BK004312
PROP019,2025-04-14,Monday,April,2025,1,1,189.16,189.16,BK004312
PROP019,2025-04-15,Tuesday,April,2025,1,1,189.16,189.16,BK004312
PROP019,2025-04-16,Wednesday,April,2025,1,1,189.16,189.16,BK004312
PROP019,2025-04-17,Thursday,April,2025,1,1,189.16,189.16,BK004312
PROP019,2025-04-18,Friday,April,2025,1,1,189.16,189.16,BK004312
PROP019,2025-04-19,Saturday,April,2025,1,1,189.16,189.16,BK004312
PROP019,2025-04-20,Sunday,April,2025,1,1,176.2,176.2,BK004313
PROP019,2025-04-21,Monday,April,2025,1,1,176.2,176.2,BK004313
PROP019,2025-04-22,Tuesday,April,2025,1,1,176.2,176.2,BK004313
PROP019,2025-04-23,Wednesday,April,2025,1,1,176.2,176.2,BK004313
PROP019,2025-04-24,Thursday,April,2025,1,1,176.2,176.2,BK004313
PROP019,2025-04-25,Friday,April,2025,1,1,176.2,176.2,BK004313
PROP019,2025-04-26,Saturday,April,2025,1,1,176.2,176.2,BK004313
PROP019,2025-04-27,Sunday,April,2025,1,1,174.18,174.18,BK004314
PROP019,2025-04-28,Monday,April,2025,1,1,174.18,174.18,BK004314
PROP019,2025-04-29,Tuesday,April,2025,1,1,174.18,174.18,BK004314
PROP019,2025-04-30,Wednesday,April,2025,1,1,174.18,174.18,BK004314
PROP019,2025-05-01,Thursday,May,2025,1,1,174.18,174.18,BK004314
PROP019,2025-05-02,Friday,May,2025,1,1,174.18,174.18,BK004314
PROP019,2025-05-03,Saturday,May,2025,1,1,174.18,174.18,BK004314
PROP019,2025-05-04,Sunday,May,2025,1,0,202.67,0.0,
PROP019,2025-05-05,Monday,May,2025,1,1,203.25,203.25,BK004315
PROP019,2025-05-06,Tuesday,May,2025,1,1,203.25,203.25,BK004315
PROP019,2025-05-07,Wednesday,May,2025,1,1,203.25,203.25,BK004315
PROP019,2025-05-08,Thursday,May,2025,1,1,203.25,203.25,BK004315
PROP019,2025-05-09,Friday,May,2025,1,1,203.25,203.25,BK004315
PROP019,2025-05-10,Saturday,May,2025,1,1,170.24,170.24,BK004316
PROP019,2025-05-11,Sunday,May,2025,1,1,170.24,170.24,BK004316
PROP019,2025-05-12,Monday,May,2025,1,1,170.24,170.24,BK004316
PROP019,2025-05-13,Tuesday,May,2025,1,1,170.24,170.24,BK004316
PROP019,2025-05-14,Wednesday,May,2025,1,1,170.24,170.24,BK004316
PROP019,2025-05-15,Thursday,May,2025,1,1,164.69,164.69,BK004317
PROP019,2025-05-16,Friday,May,2025,1,1,164.69,164.69,BK004317
PROP019,2025-05-17,Saturday,May,2025,1,1,164.69,164.69,BK004317
PROP019,2025-05-18,Sunday,May,2025,1,1,164.69,164.69,BK004317
PROP019,2025-05-19,Monday,May,2025,1,1,164.69,164.69,BK004317
PROP019,2025-05-20,Tuesday,May,2025,1,1,181.73,181.73,BK004318
PROP019,2025-05-21,Wednesday,May,2025,1,1,181.73,181.73,BK004318
PROP019,2025-05-22,Thursday,May,2025,1,1,181.73,181.73,BK004318
PROP019,2025-05-23,Friday,May,2025,1,1,181.73,181.73,BK004318
PROP019,2025-05-24,Saturday,May,2025,1,1,181.73,181.73,BK004318
PROP019,2025-05-25,Sunday,May,2025,1,1,181.73,181.73,BK004318
PROP019,2025-05-26,Monday,May,2025,1,1,202.75,202.75,BK004319
PROP019,2025-05-27,Tuesday,May,2025,1,1,202.75,202.75,BK004319
PROP019,2025-05-28,Wednesday,May,2025,1,1,202.75,202.75,BK004319
PROP019,2025-05-29,Thursday,May,2025,1,0,168.38,0.0,
PROP019,2025-05-30,Friday,May,2025,1,1,188.07,188.07,BK004320
PROP019,2025-05-31,Saturday,May,2025,1,1,188.07,188.07,BK004320
PROP019,2025-06-01,Sunday,June,2025,1,1,188.07,188.07,BK004320
PROP019,2025-06-02,Monday,June,2025,1,1,188.07,188.07,BK004320
PROP019,2025-06-03,Tuesday,June,2025,1,1,188.07,188.07,BK004320
PROP019,2025-06-04,Wednesday,June,2025,1,1,251.26,251.26,BK004321
PROP019,2025-06-05,Thursday,June,2025,1,1,251.26,251.26,BK004321
PROP019,2025-06-06,Friday,June,2025,1,1,251.26,251.26,BK004321
PROP019,2025-06-07,Saturday,June,2025,1,1,251.26,251.26,BK004321
PROP019,2025-06-08,Sunday,June,2025,1,1,251.26,251.26,BK004321
PROP019,2025-06-09,Monday,June,2025,1,1,251.26,251.26,BK004321
PROP019,2025-06-10,Tuesday,June,2025,1,1,229.45,229.45,BK004322
PROP019,2025-06-11,Wednesday,June,2025,1,1,229.45,229.45,BK004322
PROP019,2025-06-12,Thursday,June,2025,1,1,229.45,229.45,BK004322
PROP019,2025-06-13,Friday,June,2025,1,1,229.45,229.45,BK004322
PROP019,2025-06-14,Saturday,June,2025,1,1,229.45,229.45,BK004322
PROP019,2025-06-15,Sunday,June,2025,1,1,229.45,229.45,BK004322
PROP019,2025-06-16,Monday,June,2025,1,1,229.45,229.45,BK004322
PROP019,2025-06-17,Tuesday,June,2025,1,1,235.72,235.72,BK004323
PROP019,2025-06-18,Wednesday,June,2025,1,1,235.72,235.72,BK004323
PROP019,2025-06-19,Thursday,June,2025,1,1,235.72,235.72,BK004323
PROP019,2025-06-20,Friday,June,2025,1,1,235.72,235.72,BK004323
PROP019,2025-06-21,Saturday,June,2025,1,1,235.72,235.72,BK004323
PROP019,2025-06-22,Sunday,June,2025,1,1,262.22,262.22,BK004324
PROP019,2025-06-23,Monday,June,2025,1,1,262.22,262.22,BK004324
PROP019,2025-06-24,Tuesday,June,2025,1,1,262.22,262.22,BK004324
PROP019,2025-06-25,Wednesday,June,2025,1,1,262.22,262.22,BK004324
PROP019,2025-06-26,Thursday,June,2025,1,1,262.22,262.22,BK004324
PROP019,2025-06-27,Friday,June,2025,1,1,262.22,262.22,BK004324
PROP019,2025-06-28,Saturday,June,2025,1,1,262.22,262.22,BK004324
PROP019,2025-06-29,Sunday,June,2025,1,1,229.74,229.74,BK004325
PROP019,2025-06-30,Monday,June,2025,1,1,229.74,229.74,BK004325
PROP019,2025-07-01,Tuesday,July,2025,1,1,229.74,229.74,BK004325
PROP019,2025-07-02,Wednesday,July,2025,1,1,229.74,229.74,BK004325
PROP019,2025-07-03,Thursday,July,2025,1,1,222.96,222.96,BK004326
PROP019,2025-07-04,Friday,July,2025,1,1,222.96,222.96,BK004326
PROP019,2025-07-05,Saturday,July,2025,1,1,222.96,222.96,BK004326
PROP019,2025-07-06,Sunday,July,2025,1,1,222.96,222.96,BK004326
PROP019,2025-07-07,Monday,July,2025,1,1,222.96,222.96,BK004326
PROP019,2025-07-08,Tuesday,July,2025,1,1,222.96,222.96,BK004326
PROP019,2025-07-09,Wednesday,July,2025,1,1,222.96,222.96,BK004326
PROP019,2025-07-10,Thursday,July,2025,1,1,230.95,230.95,BK004327
PROP019,2025-07-11,Friday,July,2025,1,1,230.95,230.95,BK004327
PROP019,2025-07-12,Saturday,July,2025,1,1,278.8,278.8,BK004328
PROP019,2025-07-13,Sunday,July,2025,1,1,278.8,278.8,BK004328
PROP019,2025-07-14,Monday,July,2025,1,1,278.8,278.8,BK004328
PROP019,2025-07-15,Tuesday,July,2025,1,1,278.8,278.8,BK004328
PROP019,2025-07-16,Wednesday,July,2025,1,1,225.65,225.65,BK004329
PROP019,2025-07-17,Thursday,July,2025,1,1,225.65,225.65,BK004329
PROP019,2025-07-18,Friday,July,2025,1,1,225.65,225.65,BK004329
PROP019,2025-07-19,Saturday,July,2025,1,1,225.65,225.65,BK004329
PROP019,2025-07-20,Sunday,July,2025,1,1,225.65,225.65,BK004329
PROP019,2025-07-21,Monday,July,2025,1,1,225.64,225.64,BK004330
PROP019,2025-07-22,Tuesday,July,2025,1,1,225.64,225.64,BK004330
PROP019,2025-07-23,Wednesday,July,2025,1,1,225.64,225.64,BK004330
PROP019,2025-07-24,Thursday,July,2025,1,1,225.64,225.64,BK004330
PROP019,2025-07-25,Friday,July,2025,1,1,225.64,225.64,BK004330
PROP019,2025-07-26,Saturday,July,2025,1,1,225.64,225.64,BK004330
PROP019,2025-07-27,Sunday,July,2025,1,1,225.64,225.64,BK004330
PROP019,2025-07-28,Monday,July,2025,1,1,253.71,253.71,BK004331
PROP019,2025-07-29,Tuesday,July,2025,1,1,253.71,253.71,BK004331
PROP019,2025-07-30,Wednesday,July,2025,1,1,253.71,253.71,BK004331
PROP019,2025-07-31,Thursday,July,2025,1,1,281.29,281.29,BK004332
PROP019,2025-08-01,Friday,August,2025,1,1,281.29,281.29,BK004332
PROP019,2025-08-02,Saturday,August,2025,1,1,281.29,281.29,BK004332
PROP019,2025-08-03,Sunday,August,2025,1,1,281.29,281.29,BK004332
PROP019,2025-08-04,Monday,August,2025,1,1,248.26,248.26,BK004333
PROP019,2025-08-05,Tuesday,August,2025,1,1,248.26,248.26,BK004333
PROP019,2025-08-06,Wednesday,August,2025,1,1,248.26,248.26,BK004333
PROP019,2025-08-07,Thursday,August,2025,1,1,248.26,248.26,BK004333
PROP019,2025-08-08,Friday,August,2025,1,1,248.26,248.26,BK004333
PROP019,2025-08-09,Saturday,August,2025,1,1,251.35,251.35,BK004334
PROP019,2025-08-10,Sunday,August,2025,1,1,251.35,251.35,BK004334
PROP019,2025-08-11,Monday,August,2025,1,1,251.35,251.35,BK004334
PROP019,2025-08-12,Tuesday,August,2025,1,1,251.35,251.35,BK004334
PROP019,2025-08-13,Wednesday,August,2025,1,1,251.35,251.35,BK004334
PROP019,2025-08-14,Thursday,August,2025,1,1,248.69,248.69,BK004335
PROP019,2025-08-15,Friday,August,2025,1,1,248.69,248.69,BK004335
PROP019,2025-08-16,Saturday,August,2025,1,1,248.69,248.69,BK004335
PROP019,2025-08-17,Sunday,August,2025,1,1,248.69,248.69,BK004335
PROP019,2025-08-18,Monday,August,2025,1,1,223.52,223.52,BK004336
PROP019,2025-08-19,Tuesday,August,2025,1,1,223.52,223.52,BK004336
PROP019,2025-08-20,Wednesday,August,2025,1,1,223.52,223.52,BK004336
PROP019,2025-08-21,Thursday,August,2025,1,1,223.52,223.52,BK004336
PROP019,2025-08-22,Friday,August,2025,1,1,223.52,223.52,BK004336
PROP019,2025-08-23,Saturday,August,2025,1,1,223.52,223.52,BK004336
PROP019,2025-08-24,Sunday,August,2025,1,1,223.52,223.52,BK004336
PROP019,2025-08-25,Monday,August,2025,1,0,241.63,0.0,
PROP019,2025-08-26,Tuesday,August,2025,1,1,199.5,199.5,BK004337
PROP019,2025-08-27,Wednesday,August,2025,1,1,199.5,199.5,BK004337
PROP019,2025-08-28,Thursday,August,2025,1,1,249.35,249.35,BK004338
PROP019,2025-08-29,Friday,August,2025,1,1,249.35,249.35,BK004338
PROP019,2025-08-30,Saturday,August,2025,1,1,249.35,249.35,BK004338
PROP019,2025-08-31,Sunday,August,2025,1,1,254.46,254.46,BK004339
PROP019,2025-09-01,Monday,September,2025,1,1,254.46,254.46,BK004339
PROP019,2025-09-02,Tuesday,September,2025,1,1,254.46,254.46,BK004339
PROP019,2025-09-03,Wednesday,September,2025,1,1,254.46,254.46,BK004339
PROP019,2025-09-04,Thursday,September,2025,1,1,180.01,180.01,BK004340
PROP019,2025-09-05,Friday,September,2025,1,1,180.01,180.01,BK004340
PROP019,2025-09-06,Saturday,September,2025,1,1,180.01,180.01,BK004340
PROP019,2025-09-07,Sunday,September,2025,1,1,180.01,180.01,BK004340
PROP019,2025-09-08,Monday,September,2025,1,1,180.01,180.01,BK004340
PROP019,2025-09-09,Tuesday,September,2025,1,1,178.81,178.81,BK004341
PROP019,2025-09-10,Wednesday,September,2025,1,1,178.81,178.81,BK004341
PROP019,2025-09-11,Thursday,September,2025,1,1,151.86,151.86,BK004342
PROP019,2025-09-12,Friday,September,2025,1,1,151.86,151.86,BK004342
PROP019,2025-09-13,Saturday,September,2025,1,1,176.56,176.56,BK004343
PROP019,2025-09-14,Sunday,September,2025,1,1,176.56,176.56,BK004343
PROP019,2025-09-15,Monday,September,2025,1,1,176.56,176.56,BK004343
PROP019,2025-09-16,Tuesday,September,2025,1,1,176.56,176.56,BK004343
PROP019,2025-09-17,Wednesday,September,2025,1,1,165.79,165.79,BK004344
PROP019,2025-09-18,Thursday,September,2025,1,1,165.79,165.79,BK004344
PROP019,2025-09-19,Friday,September,2025,1,1,165.79,165.79,BK004344
PROP019,2025-09-20,Saturday,September,2025,1,1,165.79,165.79,BK004344
PROP019,2025-09-21,Sunday,September,2025,1,1,165.79,165.79,BK004344
PROP019,2025-09-22,Monday,September,2025,1,1,165.79,165.79,BK004344
PROP019,2025-09-23,Tuesday,September,2025,1,1,165.79,165.79,BK004344
PROP019,2025-09-24,Wednesday,September,2025,1,1,192.6,192.6,BK004345
PROP019,2025-09-25,Thursday,September,2025,1,1,192.6,192.6,BK004345
PROP019,2025-09-26,Friday,September,2025,1,1,192.6,192.6,BK004345
PROP019,2025-09-27,Saturday,September,2025,1,1,192.6,192.6,BK004345
PROP019,2025-09-28,Sunday,September,2025,1,1,192.6,192.6,BK004345
PROP019,2025-09-29,Monday,September,2025,1,1,192.6,192.6,BK004345
PROP019,2025-09-30,Tuesday,September,2025,1,1,165.77,165.77,BK004346
PROP019,2025-10-01,Wednesday,October,2025,1,1,165.77,165.77,BK004346
PROP019,2025-10-02,Thursday,October,2025,1,1,193.37,193.37,BK004347
PROP019,2025-10-03,Friday,October,2025,1,1,193.37,193.37,BK004347
PROP019,2025-10-04,Saturday,October,2025,1,1,193.37,193.37,BK004347
PROP019,2025-10-05,Sunday,October,2025,1,1,193.37,193.37,BK004347
PROP019,2025-10-06,Monday,October,2025,1,1,193.37,193.37,BK004347
PROP019,2025-10-07,Tuesday,October,2025,1,1,193.37,193.37,BK004347
PROP019,2025-10-08,Wednesday,October,2025,1,1,164.13,164.13,BK004348
PROP019,2025-10-09,Thursday,October,2025,1,1,164.13,164.13,BK004348
PROP019,2025-10-10,Friday,October,2025,1,1,164.13,164.13,BK004348
PROP019,2025-10-11,Saturday,October,2025,1,1,164.13,164.13,BK004348
PROP019,2025-10-12,Sunday,October,2025,1,1,170.84,170.84,BK004349
PROP019,2025-10-13,Monday,October,2025,1,1,170.84,170.84,BK004349
PROP019,2025-10-14,Tuesday,October,2025,1,1,170.84,170.84,BK004349
